EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
320105141,ACADIANA ECONOMIC DEVELOPMENT COUNCIL,% ANDEREW GAUDIN,211 E DEVALCOURT ST,LAFAYETTE,LA,70506-3155,0000,03,3,2000,200506,1,15,000000000,1,01,201912,4,1,02,0,12,112022,10,10,S30,
320126507,UNITY CHRISTIAN FELLOWSHIP CHURCH INC,% EDWARD DREW PALMER,17490 HIGHWAY 190 E,HAMMOND,LA,70401-9552,0000,03,3,7120,201407,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
320138401,CASE MANAGEMENT SOCIETY OF AMERICA INC,% TERRIE NUGENT,PO BOX 3026,SHREVEPORT,LA,71133-3026,3347,06,9,1000,199309,2,00,200000000,1,01,201912,0,0,02,0,12,0,0,0,,ARKLATEX CHAPTER
320145886,DIANA HELIS HENRY MEDICAL RESEARCH FOUNDATION INC,,201 SAINT CHARLES AVE STE 2600,NEW ORLEANS,LA,70170-3100,0000,03,3,2100,200609,1,12,000000000,1,01,201812,8,8,01,0,12,40895569,22385574,21918086,G05,
320146242,SPANISH TOWN LADIES AUXILLIARY,% CHERIE BRUMFIELD,3214 SILVER SAND DR,BATON ROUGE,LA,70816-3722,0000,03,3,1200,201912,1,16,000000000,1,01,,0,0,02,0,06,,,,A20,
320149180,UNITED STATES BOWLING CONGRESS INC,,4 HMS DR,HOUMA,LA,70364-1935,4348,03,9,1000,200409,1,16,000000000,1,01,201907,2,2,02,0,07,20803,23835,18061,N70,81572 BAYOU REGION USBC
320153991,BUDDIES PROGRAM,% STANLEY J SMALL,514 ASTOR PLACE DR,NEW IBERIA,LA,70563-2232,0000,03,3,1200,200511,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,O30,
320157089,LAFAYETTE GARDEN CLUB FEDERATION,% JOANN L PUGH,PO BOX 51366,LAFAYETTE,LA,70505-1366,5355,03,9,1200,195312,1,16,000000000,1,01,202005,0,0,02,0,05,0,0,0,C42,LAFAYETTE GARDEN CLUB
320161297,FAMILIES IN CONNECTION MINISTRIES INC CARE SERVICES,% EUNICE ALFRED,PO BOX 7034,ALEXANDRIA,LA,71306-0034,0000,03,3,1000,200701,1,16,000000000,1,01,,0,0,00,0,12,,,,X20,
320168449,ZETA PHI BETA SORORITY,% CATHY PRICE,135 SUNNY LEE LN,LEESVILLE,LA,71446-5411,1474,07,9,1000,196001,2,00,036279040,5,01,202006,0,0,02,0,06,0,0,0,,UPSILON SIGMA ZETA
320173083,BOUDREAUXS ANIMAL RESCUE KREWE,,PO BOX 404,TIOGA,LA,71477-0404,0000,03,3,1000,200701,1,15,000000000,1,01,201812,4,4,01,0,12,418487,177382,159721,D20,B A R K
320175683,BOSFEM INTEGRATED SERVICES,% ELIZABETH WILLIAMS,PO BOX 6903,NEW ORLEANS,LA,70174-6903,0000,03,3,1000,200706,1,15,000000000,1,01,201907,0,0,02,0,07,0,0,0,P50,
320176016,A NEW BEGINNING MINISTRY,% TREASURE SINGLETON,917 6TH ST,MORGAN CITY,LA,70380-2848,0000,03,3,7000,200711,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
320182756,WOODMERE PLAYGROUND BOOSTERS,% RODNEY LYONS SR,4100 GLENMERE DR,HARVEY,LA,70058-5000,0000,03,3,1000,201006,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B112,
320184717,HENNING CEMETERY CORPORATION,% THOMAS G HENNING,101 E THOMAS ST,SULPHUR,LA,70663-3347,0000,13,3,1000,200712,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,Y50,
320185117,ASEANA FOUNDATION,% MARYGRACE DEJOYA VEA,10725 LONGFELLOW TRCE,SHREVEPORT,LA,71106-9340,0000,03,3,1000,200708,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,B84,
320185140,FRIENDS OF THE DEW DROP INN JAZZ HALL,% LYNN MITCHELL,PO BOX 2018,MANDEVILLE,LA,70470-2018,0000,03,3,1000,200806,1,15,000000000,1,01,201812,3,3,01,0,12,89275,67915,67915,A11,
320187322,PRESENT TRUTH PRAYER CENTER,% SANDRA SMITH,PO BOX 477,SAINT GABRIEL,LA,70776-0477,0000,03,3,7000,200709,1,10,000000000,1,01,,5,4,06,0,12,,,,X99,
320193790,NEW ERA TRACK CLUB,% KARL EVERY,2816 1ST ST,NEW ORLEANS,LA,70113-3024,0000,03,3,1000,200805,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
320199985,LOUISIANA GARDEN CLUB FEDERATION,% LIZ COCO,318 FENDLER PKWY,PINEVILLE,LA,71360-4771,5355,03,9,1200,195312,0,16,000000000,1,01,202005,0,0,02,0,05,0,0,0,C42,DISTRICT VIII-LGCF
320201431,BALMORAL ESTATES CIVIC ASSOCIATION INC,% BETTY YOES,PO BOX 537,ZACHARY,LA,70791-0537,0000,07,3,1000,200806,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S22,
320202827,LOUSIANA GARDEN CLUB FEDERATION INC,% DONNA MAYEUX,1746 FRONT ST,COTTONPORT,LA,71327-3522,5355,03,9,1200,195312,0,16,000000000,1,01,201905,0,0,02,0,05,0,0,0,C42,MOREAUVILLE GARDEN CLUB
320204498,ST LANDRY CRIME STOPPERS INC,% RONALD DARTEZ,PO BOX 1163,OPELOUSAS,LA,70571-1163,0000,03,3,1000,200711,1,15,000000000,1,01,201912,3,3,02,0,12,56591,42548,42548,N99,
320219514,AMERICAN SOCIETY OF HEATING REFRIGERATING & A-C ENGINEERS,% MR MICHAEL P COOPER PE,2800 STAHL DR,KENNER,LA,70065-3267,2475,03,9,2800,197311,1,16,059161180,5,01,201906,0,0,02,0,06,0,0,0,,REGION VII
320223119,HOUSE OF PROMISE INC,% YULONDA T GIFFIN,2317 S LIBERTY ST,NEW ORLEANS,LA,70113-2519,0000,03,3,1000,201410,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,L40,
320227001,ST JOHN HOME AND SCHOOL ASSOCIATION,% SUZAN BEZET,24250 REGINA ST,PLAQUEMINE,LA,70764-3554,0000,03,3,2000,200906,1,16,000000000,1,01,202009,0,0,02,0,09,0,0,0,B94,
320230837,AMERICAN SEWING GUILD INC,% CAROLYN BUCK,3012 JODIE PL,METAIRIE,LA,70002-5828,3534,03,9,2000,198603,1,15,281995000,5,01,,0,0,02,0,12,,,,A20,METAIRIE CHAPTER
320231270,LOUISIANA ORTHODONTIC ASSOCIATION,% DR JAMES F SIEBERTH,8170 GOODWOOD BLVD STE B,BATON ROUGE,LA,70806-7767,0000,06,3,2000,201012,2,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,,
320239543,DELIVERANCE CHRISTIAN ACADEMY,% MARY ANN HUGHES,565 E 83RD ST,SHREVEPORT,LA,71106-5703,0000,03,3,2000,201410,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,P33,
320240263,FRATERNAL ORDER OF POLICE,% CARLA WHITSTINE,110 SHADY CREST AVE,DEVILLE,LA,71328-4000,1199,08,9,1000,195210,0,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,31 CENLA LODGE
320251232,CREATIVE ALLIANCE OF NEW ORLEANS,% JEANNE NATHAN,2326 ESPLANADE AVE,NEW ORLEANS,LA,70119-2502,0000,03,3,2000,201303,1,15,000000000,1,01,201906,3,4,01,0,06,31556,188713,188713,A26,
320253463,CASA OF LAFOURCHE INC,,PO BOX 1343,THIBODAUX,LA,70302-1343,0000,03,3,1000,200904,1,15,000000000,1,01,201912,4,4,01,0,12,303357,424453,424453,P62,
320254718,ST MARY DET 600 MARINE CORPS LEAGUE,,PO BOX 1383,MORGAN CITY,LA,70381-1383,0000,04,3,1000,201902,2,00,908279265,5,01,202005,0,0,02,0,05,0,0,0,,
320257362,LOYOLA JESUIT COMMUNITY,% PETER S ROGERS SJ,1575 CALHOUN ST,NEW ORLEANS,LA,70118-6153,0928,03,9,7000,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
320260347,UNITED DAUGHTERS OF THE CONFEDERACY,% BRENDA BROPHY,117 AURORA BLVD,HAMMOND,LA,70403-5162,0882,03,9,2000,196710,1,16,000000000,5,01,201908,0,0,02,0,08,0,0,0,,737 ROBERT E LEE CHAPTER
320265265,PROMISELAND FELLOWSHIP,% RANDY A PLESSALA SR,300 JACOBS ST,BERWICK,LA,70342-2012,1678,03,9,7000,196408,1,10,000000000,5,01,,0,0,06,0,12,,,,,
320273586,HOGS FOR THE CAUSE,,PO BOX 792300,NEW ORLEANS,LA,70179-2300,0000,03,3,1000,200907,1,16,000000000,1,01,201906,6,6,01,0,06,3849505,3498390,2126206,T990,
320275128,NORTH CADDO MEDICAL CENTER FOUNDATION,% MARY COIL,PO BOX 792,VIVIAN,LA,71082-0792,0000,03,3,1000,200912,1,15,000000000,1,01,201906,4,4,01,0,06,363833,103885,80175,E11,NCMC FOUNDATION
320279576,MAURICE HISTORICAL PRESERVATION SOCIETY,,106 HOPEWELL LN,LAFAYETTE,LA,70508-6649,0000,03,3,1000,201411,1,15,000000000,1,01,202004,0,0,02,0,04,0,0,0,A80,
320289637,SLOW FOOD USA,% CARL MOTSENBOCKER,1832 BLOUIN AVE,BATON ROUGE,LA,70808-1411,4272,03,9,1200,200402,1,15,000000000,5,01,201912,0,0,02,0,12,0,0,0,K40,SLOW FOOD BATON ROUGE
320292064,AMERICAN ENERGY CARGO CONTAINER ASSOCIATION,% JEREMY PRICE,PO BOX 3633,MORGAN CITY,LA,70381-3633,0000,06,3,1000,201011,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,S46,
320299496,REVELATIONS,% CHAUNA B DANIEL,3609 COOLIDGE AVE,BATON ROUGE,LA,70714-0000,0000,03,3,1000,201006,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P20,
320301487,CORRECT CHOICE,% ALYSIUS ALLEN,1632 THOMAS H DELPIT DR,BATON ROUGE,LA,70802-6628,0000,03,3,2000,201004,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B60,
320301967,NEW COVENANT MINISTRIES,% CHARLES WOODARD,207 OIL TANK RD,SIBLEY,LA,71073-0000,1894,03,7,7000,196709,1,10,029000000,5,01,,0,0,06,0,12,,,,,
320309596,UNBRIDLED EQUINE EXPERIENCES,% MARY PAUL,165 SONNY LN,JENA,LA,71342-5915,0000,03,1,1000,201408,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P30,
320311249,SPIRITUAL ASSEMBLY OF THE BAHAIS OF JEFFERSON PARISH WEST,% MS JULIE D SOLHJOO,2549 CYPRESS LAWN DR,MARRERO,LA,70072-5417,9508,03,9,7000,199505,1,10,001000000,1,01,,0,0,06,0,12,,,,,6639 JEFFERSON PARISH WEST
320312933,PROJECT HOMECOMING INC,% JEAN MARIE PEACOCK,2919 SAINT CHARLES AVE,NEW ORLEANS,LA,70115-4421,0000,03,3,1000,201108,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,L20,
320313384,DELTA VETERANS OUTDOORS INC,% RUDOLPH R RAMELLI,PO BOX 55850,METAIRIE,LA,70055-5850,0000,03,3,1000,201405,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P20,
320313971,JUNE GAYDEN MINISTRIES,,603 DOROTHY DRIVE,JONESVILLE,LA,71343-0000,0000,03,3,2700,201503,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,X20,
320315317,WEIGHT OF THE WORLD,% TIMOTHY GARRETT,PO BOX 93251,LAFAYETTE,LA,70509-3251,0000,03,3,1000,201111,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N30,
320315500,CATHOLIC CHARITIES OF SHREVEPORT,,331 E 71ST ST,SHREVEPORT,LA,71106-4305,0928,03,9,1000,194603,1,15,031150121,5,01,202006,6,6,01,0,06,2330604,1244049,1224981,,
320325514,TRUE HEART PRAYERS,% DENNIS HOLMAN,216 POST DRIVE,FARMERVILLE,LA,71241-0000,0000,03,3,2000,201106,1,15,000000000,5,01,201912,0,0,02,0,12,0,0,0,X20,
320327719,KNIGHTS OF PETER CLAVER LADIES AUXILIARY HOLY TRINITY COURT 393,% SHAROLYN M BOUTTE,150 CRIMSON ST,OPELOUSAS,LA,70570-1220,0000,08,3,1000,201601,1,00,279265029,5,01,201912,0,0,02,0,12,0,0,0,Y40,
320336373,KNIGHTS OF PETER CLAVER,% FRANCINE COLLINS,1825 ORLEANS AVE,NEW ORLEANS,LA,70116-2825,1957,08,9,1000,196810,1,00,279265029,5,01,201912,0,0,02,0,12,0,0,0,,NEW ORLEANS CENTRAL COMMITTEE
320337824,MISSION OF EXCHANGE,% CHARLES ANTHONY ROBINSON,459 CALLAHAN RD,OAKDALE,LA,71463-6021,0000,03,3,7000,201206,1,15,000000000,1,01,201912,3,3,01,0,12,56616,71758,71758,X20,
320338847,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% SYLVIA KELLER,3705 CORINNE AVE,CHALMETTE,LA,70043-1586,1599,05,9,3000,196310,2,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,,NARFE 1398 CHAPTER
320338902,KNIGHTS OF PETER CLAVER,% FARRELL JOSEPH,3713 EDGEWOOD CT,AVONDALE,LA,70094-2591,1957,08,9,1000,196810,1,00,279265029,5,01,201912,0,0,02,0,12,0,0,0,,325 ST FRANCIS DESALES COUNCIL
320340178,KNIGHTS OF PETER CLAVER,% INGRID SEMIEN,603 E VILLIEN ST,ABBEVILLE,LA,70510-2935,1957,08,9,1000,196810,1,00,279265029,5,01,201912,0,0,02,0,12,0,0,0,,077 OUR LADY OF LOURDES CT LAD AUX
320340381,ELEVATE NEW ORLEANS INC,% EXECUTIVE DIRECTOR,1027 NAPOLEON AVE,NEW ORLEANS,LA,70115-2818,0000,03,3,1000,201605,1,15,000000000,1,01,201912,1,4,01,0,12,543,197417,197417,N62,
320341770,KNIGHTS OF PETER CLAVER,% MARIE GRACE HEBERT,PO BOX 310,MAURICE,LA,70555-0310,1957,08,9,1000,196810,1,00,279265029,5,01,201912,0,0,02,0,12,0,0,0,,070 ST MAURICE CT LADIES AUXILIARY
320343525,EXOUSIA MIRACLE TEMPLE INTERNATIONAL INC,,6708 SOUTHERN AVE,SHREVEPORT,LA,71106-3824,0000,03,3,7000,201202,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
320346256,KNIGHTS OF PETER CLAVER,% GLORIA MCZEAL,117 ROE ST,LAFAYETTE,LA,70501-1825,1957,08,9,1000,196810,1,00,279265029,5,01,201812,0,0,02,0,12,0,0,0,,ACADIANA DISTRICT IV
320347291,LOUISIANA INTERNATIONAL TRADE FOUNDATION,,365 CANAL ST STE 1120,NEW ORLEANS,LA,70130-1195,0000,03,3,2000,201304,1,16,000000000,1,01,201912,6,4,01,0,12,2063295,352053,352053,S99,
320350576,IGLESIA EVANGELICA MONTE HERMON,% MARIA N ALVAREZ,10283 CROOKED CREEK DR,DENHAM SPGS,LA,70726-1801,0000,03,3,7000,201409,1,10,000000000,1,01,201812,3,3,06,0,12,66717,42794,42794,X20,
320351550,STEAMBOAT CITY ASSOCIATION INC,% JAMES H BRADSHAW,112 SOUTH WASHINGTON,WASHINGTON,LA,70589-0000,0000,03,3,1000,201204,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S20,
320354132,MADE IN AMERICA,,737 LINDEN ST,SHREVEPORT,LA,71104-4319,0000,03,3,2000,201203,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,
320356348,DELIVERANCE INTERNATIONAL FOUNDATION INC,% HARRECE GASSERY,2823 STACIE DR,VIOLET,LA,70092-3807,0000,03,3,1000,201610,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,T31,D I F
320358517,THE LORDS HOUSE OF REFUGE,,7447 GRAND CAILLOU RD,DULAC,LA,70353-2703,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
320361633,KNIGHTS OF PETER CLAVER LADIES AUXILIARY,% KAREN PINSON,1825 ORLEANS AVE,NEW ORLEANS,LA,70116-2825,1957,08,9,1000,196810,1,00,279265029,5,01,201912,0,0,02,0,12,0,0,0,,SACRED HEART OF JESUS COURT 121
320373695,EMPOWERING THE COMMUNITY FOR EXCELLENCE,% WILSON BERNARD,1016 N AVENUE C,CROWLEY,LA,70526-3548,0000,03,3,2100,201304,1,15,000000000,1,01,201912,4,3,01,0,12,177572,79356,79356,P50,
320378208,DREW PET FOUNDATION INC,% SUSAN SAMPEY,5120 LEE PL,MARRERO,LA,70072-5916,0000,03,3,1000,201308,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
320381655,SHIRE CIVIC ASSOCIATION INC,% LODDIE RESNICK,13722 BYWATER RD,BATON ROUGE,LA,70810-3466,0000,04,3,1000,201409,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,W24,
320382910,ST ANTHONY S GARDENS,,601 HOLY TRINITY DR,COVINGTON,LA,70433-6230,0928,03,9,1700,194603,1,10,031150120,5,01,201806,8,6,06,0,12,49911408,4452428,4452428,,
320384265,LIVING4BURKE,% JAMES H COBB,295 LOTUS DR S,MANDEVILLE,LA,70471-2887,0000,03,3,1000,201411,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,G43,
320392298,ZEN MEDITATION CENTER OF NEW ORLEANS,% MICHAELA O BONO,3248 CASTIGLIONE ST,NEW ORLEANS,LA,70119-2824,0000,03,3,1200,201309,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,X50,MID CITY ZEN
320392399,TEAM SETH FOUNDATION FOR TRAUMATIC BRAIN INJURY AWARENESS,% KIMBER HANCHEY,239 SHENANDOAH DR,DUBACH,LA,71235-3279,0000,03,3,1000,201408,1,15,000000000,1,01,201909,0,0,02,0,09,0,0,0,E86,
320401673,AGAINST ALL ODDS,% TABITHA HOLLINS,200 SELMAN DR,MONROE,LA,71203-4809,0000,03,3,1200,201406,1,15,000000000,1,01,201809,0,0,02,0,09,0,0,0,P28,
320402393,KEEP LACOMBE BEAUTIFUL,% CAROLYN DARBY,26534 LUCILLE DR,LACOMBE,LA,70445-2540,0000,03,3,1000,201405,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S99,
320404007,GIRLIE GIRLS MENTORING PROGRAM,,1717 E PRIEN LAKE RD STE 1,LAKE CHARLES,LA,70601-0400,0000,03,3,1000,201409,1,15,000000000,1,01,201812,2,3,01,0,12,12597,63201,59746,P20,ANITA BARKER
320405596,BLUE STAR MOTHERS OF AMERICA INC,% ANN BERKINS,PO BOX 78152,BATON ROUGE,LA,70837-8152,1878,03,9,1000,200408,1,15,908000000,5,01,201908,0,0,02,0,08,0,0,0,,7 GEAUX SEVEN CHAPTER
320406567,LOUISIANA VIDEO GAMING ASSOCIATION,,218 LAUREL ST,BATON ROUGE,LA,70801-1803,0000,06,3,2000,201410,2,00,000000000,1,01,201912,2,4,01,0,12,12046,158863,158863,S41,
320409716,ST PATRICK PARADE COMMITTEE OF JEFFERSON INC,% DONALD BOCK,2001 FRANCIS AVE,METAIRIE,LA,70003-4657,0000,04,3,3000,201409,2,00,000000000,1,01,201806,2,3,01,0,06,23063,90456,90456,W99,
320417843,PTA LOUISIANA CONGRESS,% CRISTIN NAQUIN,31820 HWY 190 W,SLIDELL,LA,70460-0000,2221,03,9,2000,197112,1,15,000000000,5,01,202006,0,0,02,0,06,0,0,0,,HENRY L MAYFIELD ELEMENTARY PTA
320440056,JONATHANS IMPACT ORPHAN MINISTRIES INC,% CASSANDRA M DILEO,162 BEAU ARBRE CT,COVINGTON,LA,70433-7905,0000,03,3,5000,201408,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P30,
320463377,H O P E OF CENTRAL LOUISIANA,% TERRY DRISKILL,103 WEST BOUNDARY AVE,WINNFIELD,LA,71483-2757,0000,03,3,1000,201506,1,04,000000000,1,01,201712,1,1,00,1,12,1,1,,P30,
320463838,TOULOUSE COMMERCIAL INC,% MS ELIZABETH MCCARTNEY,2645 TOULOUSE ST,NEW ORLEANS,LA,70119-5045,0000,03,3,1000,201508,1,21,000000000,1,01,201812,7,4,01,0,12,6137260,359972,359972,T11,
320468731,EVERGREEN BAPTIST CHURCH,% TUCKER W HUNTER,240 HIGHWAY 1222,NATCHITOCHES,LA,71457-6908,0000,03,3,7000,201510,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
320489717,A HARDENED BIKER SWITCHES GEARS MINISTRY,% BILLY RIVERS,3120 MAYFLOWER ST,MERAUX,LA,70075-2211,0000,03,3,1700,201608,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,X19,
320505922,PTA LOUISIANA CONGRESS,% PTSA PRESIDENT,141 MIDDLETON DR,ALEXANDRIA,LA,71302-9322,2221,03,9,2000,197112,1,15,059035000,5,01,201812,0,0,02,0,12,0,0,0,,UNIVERSITY ACADEMY PTSA
320516960,CAVALIER ATHLETIC ASSOCIATION,% BOBBY STEPHEN GILLIAM,400 TRAVIS ST STE 1700,SHREVEPORT,LA,71101-3126,0000,03,3,1000,201702,1,04,000000000,1,01,201812,4,4,00,1,12,110316,204921,,N11,
320536186,LOUISIANA BAPTIST ASSOCIATION,% JACOB AUBREY CRAWFORD,PO BOX 326,MANSURA,LA,71350-0326,2115,03,9,7000,197010,1,10,001000000,5,01,,0,0,06,0,12,,,,,
320540164,HELENA ENRICHMENT AND LEARNING PROGRAM,% CHARLOTTE CORNISH,PO BOX 626,GREENSBURG,LA,70441-0626,0000,03,3,1200,201904,1,15,000000000,1,01,201712,1,2,02,0,12,489,16693,489,N65,ST HELENA LITTLE LEAGUE
320545409,LOUISIANA ASSOCIATION OF SCHOOL TRANSPORTATION OFFICIALS,% FRANCIS TERRELL,118 W 10TH ST,RESERVE,LA,70084-6202,0000,06,3,2000,201908,2,00,000000000,5,01,,0,0,02,0,12,,,,S41,
320546544,GENERATIONS HEALTH INCORPORATED,% KENNETH MCGRUDER SR,7054 READ BLVD,NEW ORLEANS,LA,70127-2222,0000,03,3,2000,201904,1,16,000000000,1,01,201812,1,2,02,0,12,687,19497,19397,B99,
320570225,STEPUP IBERIA,% KEVIN DAVIS,124 W WASHINGTON,NEW IBERIA,LA,70560-3885,0000,03,3,1000,201807,1,16,000000000,1,01,,0,0,02,0,12,,,,L80,
320579789,COMBAT VETERANS MOTORCYCLE ASSOCIATION CHAPTER 6-1,,PO BOX 805,ROSEPINE,LA,70659-0805,0000,03,3,1000,201904,1,15,000000000,1,01,,0,0,02,0,12,,,,W30,
320601767,INTEGRITY HOUSE,% KAWANA MAGEE,4028 POST RC,HARVEY,LA,70058-0000,0000,03,3,1000,201909,1,03,000000000,1,01,201912,1,1,00,1,12,1225,1550,,F60,
320605808,CHRISTIAN FRIENDSHIP BENEVOLENT ASSOCIATION,% MARLON JOHNSON,446 N MAGNOLIA ST,GRAMERCY,LA,70052-3640,0000,03,3,1000,202004,1,04,000000000,1,01,,0,0,00,1,07,,,,P20,
320609180,LOUISIANA FOREIGN LANGUAGE TEACHERS ASSOCIAION INC,% CORINNE LEYDEN NUTT,900 ROBERT ST,RUSTON,LA,71270-5445,0000,03,3,2000,201910,1,15,000000000,1,01,,0,0,02,0,12,,,,B03,
320618157,WOMEN EMPOWERING WOMEN,% ANGELA BOUDREAUX,446 2ND AVE,HARVEY,LA,70058-2832,0000,03,3,1000,202002,1,15,000000000,1,01,,0,0,02,0,12,,,,P40,
320619385,KREWE OF AQUARIUS,% TAMMY T WHELESS,PO BOX 351,LOGANSPORT,LA,71049-0351,0000,03,3,1000,202004,1,16,000000000,1,01,,0,0,02,0,12,,,,A20,
330239043,RELIEF SHIPS INC,,1019 N 1ST AVE,LAKE CHARLES,LA,70601-1705,0000,03,3,1000,198707,1,12,155000000,1,01,201912,0,0,02,0,12,0,0,0,A70,
330609006,CENTRAL SAN DIEGO MAGNIFICAT,% SOPHIE PICONI,1629 METAIRIE ROAD SUITE 3,METAIRIE,LA,70005-3926,0928,03,9,1700,194603,1,16,001030150,5,01,201907,0,0,02,0,07,0,0,0,,MAGNIFICAT-CENTRAL SAN DIEGO CHAP
330637085,CONSORTIUM OF LATIN AMERICAN STUDIES PROGRAMS,% VALERIE MCGINLEY,6823 ST CHARLES AVE 100 JONES HALL,NEW ORLEANS,LA,70118-5665,0000,03,3,2000,199507,1,15,994059000,1,01,201912,0,0,02,0,12,0,0,0,B99,
330814366,HONOR SOCIETY OF PHI KAPPA PHI,% LOURDES BARRO,7576 GOODWOOD BLVD,BATON ROUGE,LA,70806-7620,3488,03,9,1000,199901,1,16,059040000,1,01,202006,0,0,02,0,06,0,0,0,B83,215 CAL STATE UNIV-SAN BERNARDINO
330828295,IN HIM MINISTRIES,% ANTHONY MURPHY,PO OBX 180,HEFLIN,LA,71039-0000,0000,03,3,7000,200002,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
330897055,INTERNATIONAL ACADEMY OF EDUCATIONAL LEADERS,% KENNETH E LANE,16989 GALLOWAY RD,COVINGTON,LA,70435-4150,0000,06,3,1000,200006,2,00,000000000,5,01,202006,0,0,02,0,06,0,0,0,B03,
330994657,ALGIERS FRIENDSHIP CLUB INC,% THOMAS ARNOLD,2283 S VON BRAUN CT,HARVEY,LA,70058-3018,0000,07,3,1000,200402,2,00,000000000,1,01,201812,3,3,01,0,12,50836,91044,91044,N50,
331019845,OVERSEAS VETERANS CLUB,% ALLEN TREGRE,160 10TH ST,BRIDGE CITY,LA,70094-3107,0000,04,3,3000,200301,2,00,000000000,1,01,201712,0,0,02,0,12,0,0,0,A80,
331024656,NOTIFICATION IS PREVENTION FOUNDATION INC,,516 E RUTLAND ST,COVINGTON,LA,70433-3219,0000,03,3,1000,200306,1,16,000000000,1,01,201712,2,6,01,0,12,19657,1842817,1842817,I73,
331028903,LOUISIANA SHRIMP ASSOCIATION,,PO BOX 1088,GRAND ISLE,LA,70358-1088,0000,06,3,2000,200312,2,00,000000000,1,01,201812,4,3,01,0,12,113077,60438,64053,S41,
331038263,LAKE CHARLES TRIATHLETES INC,% SKYLAR GIARDINA,1516 CAMELIA LN,SULPHUR,LA,70663-5304,0000,03,3,1000,200408,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,N70,
331039114,REACH OUT AND TOUCH INC,% MYRTIS L EDWARDS,804 BRITTANY LN,BOSSIER CITY,LA,71111-2173,0000,03,3,1000,201011,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,E92,
331040134,LINDA VALENTINE MINISTRIES INC,% LINDA LEE ODOM JONES,353 CROSSROADS LOOP,FARMERVILLE,LA,71241-6327,0000,03,3,1700,200308,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,X99,
331055253,ODYSSEY FOUNDATION FOR THE ARTS,% TABATHA H TAYLOR,331 MILAM STREET,SHREVEPORT,LA,71101-5353,0000,03,3,1200,200311,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O05,
331059276,GENTILLY HEIGHTS EAST NEIGHBORHOOD ASSOCIATION,% DONNA M BROWN,PO BOX 8114,NEW ORLEANS,LA,70182-8114,0000,03,3,1200,201607,1,16,000000000,5,01,201712,1,1,02,0,12,961,564,564,S22,
331059511,LOIS AND LLOYD HAWKINS JR FOUNDATION,% LOVELL & COMPANY,300 BOARD OF TRADE PL,NEW ORLEANS,LA,70130-2431,0000,03,3,1000,200502,1,04,000000000,1,01,201812,8,8,00,1,12,27159050,16314612,,T20,
